step,test_acc,mask_ratio,pl_quality,reinforcement_ratio,corrections_ratio,time_elapsed
68000,0.7544,0.6356,0.7978,8.387267904509283,1.0287539936102237,2877.95
68500,0.7731,0.6361,0.7975,8.577540106951872,0.9716666666666667,2898.87
69000,0.7741,0.6392,0.7972,8.70067264573991,0.9747235387045814,2919.89
69500,0.7463,0.637,0.7975,8.081507896077433,1.027681660899654,2940.8
70000,0.7641,0.636,0.7981,7.9368313805399895,1.0518518518518518,2961.75
70500,0.7627,0.6352,0.7961,8.836543753439736,0.8464,2982.61
71000,0.7691,0.6383,0.7969,8.412506568575933,1.0644599303135889,3003.61
71500,0.7688,0.6364,0.797,8.884002199010446,1.0132450331125828,3024.49
72000,0.7507,0.6369,0.7988,8.843347639484978,1.1525129982668978,3045.48
72500,0.7648,0.6362,0.7978,8.2562893081761,0.9245283018867925,3066.34
73000,0.7743,0.6397,0.7994,8.682739726027398,1.1451905626134302,3087.34
73500,0.7661,0.636,0.8008,8.73045379989065,1.1281070745697896,3108.71
74000,0.7843,0.6374,0.8,8.582188015393074,0.9317803660565723,3130.03
74500,0.7576,0.6368,0.8009,8.86529933481153,1.0769230769230769,3151.29
75000,0.7771,0.6373,0.8009,8.981920903954803,1.0,3172.27
75500,0.7673,0.6355,0.8001,8.44555002763958,0.9414634146341463,3193.44
76000,0.7675,0.6351,0.8004,8.500540540540541,1.0257731958762886,3214.61
76500,0.7673,0.6365,0.7996,8.768162393162394,0.9310924369747899,3235.57
77000,0.7585,0.6421,0.799,8.123706004140788,0.9537480063795853,3256.55
77500,0.778,0.6404,0.7999,8.88171459576777,1.078397212543554,3277.58
78000,0.7588,0.642,0.7998,8.147058823529411,0.9883333333333333,3298.85
78500,0.7773,0.6343,0.8008,8.299045599151643,1.092485549132948,3319.99
79000,0.7699,0.6419,0.8039,9.292889390519187,1.2741652021089631,3340.89
79500,0.7636,0.6337,0.8021,8.524908232826428,0.8602825745682888,3361.75
80000,0.7758,0.6434,0.8032,8.788325150027278,1.0933786078098473,3382.67
80500,0.7747,0.6401,0.803,8.241014799154334,0.984822934232715,3403.58
81000,0.7667,0.6445,0.8036,8.709518599562363,1.050877192982456,3424.49
81500,0.7764,0.6332,0.8029,8.688478747203579,0.9366666666666666,3445.37
82000,0.7642,0.6391,0.8028,8.916204217536071,0.9947552447552448,3466.29
82500,0.7767,0.6387,0.803,8.77295492487479,1.0166666666666666,3487.36
83000,0.7732,0.6441,0.8039,9.178256070640177,1.0863970588235294,3508.28
83500,0.7763,0.6379,0.8036,8.677564825253665,0.9730639730639731,3529.18
84000,0.7734,0.6414,0.8053,9.48728094968909,1.1486725663716815,3550.1
84500,0.7853,0.6462,0.8047,8.63049376017363,0.958139534883721,3570.97
85000,0.7746,0.6466,0.8059,9.12892561983471,1.0989583333333333,3591.84
85500,0.7554,0.6446,0.8059,9.02820796460177,0.996694214876033,3612.78
86000,0.782,0.6436,0.807,8.714285714285714,1.1027522935779817,3633.89
86500,0.7787,0.6406,0.8055,8.761799000555246,0.8791208791208791,3654.8
87000,0.774,0.643,0.8053,8.975706214689266,0.9832775919732442,3675.76
87500,0.7775,0.6411,0.8056,9.140449438202246,1.032590051457976,3696.73
88000,0.7837,0.6477,0.8067,9.289798206278027,1.0905797101449275,3717.61
88500,0.7453,0.6464,0.8074,8.904680365296803,1.0711610486891385,3738.52
89000,0.7833,0.6445,0.807,9.12823461759632,0.9622950819672131,3759.45
89500,0.7783,0.6429,0.8076,9.546153846153846,1.055,3780.42
90000,0.7536,0.6415,0.8059,8.6896,0.8685800604229608,3801.28
90500,0.7645,0.6465,0.8075,9.359375,1.1367521367521367,3822.16
91000,0.7694,0.6419,0.8089,9.139204545454545,1.1204819277108433,3843.1
