step,test_acc,mask_ratio,pl_quality,reinforcement_ratio,corrections_ratio,time_elapsed
31000,0.7506,0.5911089214682579,0.7367437185929648,5.642828764402066,1.1227810650887573,1356.4792411327362
31500,0.7478,0.5866884667277336,0.7361809045226131,5.444717444717445,0.9601100412654745,1377.878645658493
32000,0.7506,0.5908333526849747,0.7392964824120603,6.362937660119556,1.235474006116208,1399.2306094169617
32500,0.7521,0.5916041852235794,0.7399798994974874,5.738492063492063,1.0429362880886426,1420.569763660431
33000,0.7522,0.590733920276165,0.7397989949748743,5.44212962962963,0.9860917941585535,1442.0304005146027
33500,0.7522,0.5952822169065476,0.7398391959798994,5.9443767762890785,1.003030303030303,1463.3835241794586
34000,0.7524,0.5935435791015625,0.7406633165829146,5.94390958560067,1.060747663551402,1484.7681856155396
34500,0.7548,0.5898068388104438,0.7425929648241206,6.098621877691645,1.1504702194357366,1506.148483991623
35000,0.7566,0.5976591100096702,0.7452462311557789,6.46752688172043,1.2165289256198346,1527.5374653339386
35500,0.7573,0.6027377092838287,0.7450854271356784,5.915233415233415,0.9864130434782609,1548.9689948558807
36000,0.7584,0.5911325949430466,0.7465929648241206,6.022457067371202,1.1150306748466257,1570.282206773758
36500,0.7577,0.5995729358196259,0.7479597989949749,6.390980735551664,1.1007518796992481,1591.714247226715
37000,0.7599,0.6004687697291374,0.7494472361809045,6.212757028955099,1.1174603174603175,1613.1135170459747
37500,0.7627,0.6000577847957611,0.7505326633165829,6.7224606580829755,1.0824261275272162,1634.49414396286
38000,0.7647,0.6041856263279914,0.7509748743718593,6.288794926004228,1.0321100917431192,1655.8516037464142
38500,0.7662,0.59717994338274,0.7510150753768844,6.218817436340095,1.001432664756447,1677.240406513214
39000,0.7644,0.6000473688840866,0.7513768844221106,6.429854576561163,1.0208044382801664,1698.7881186008453
39500,0.767,0.6044195279479027,0.7535879396984925,6.261073253833049,1.164885496183206,1720.1659770011902
40000,0.7673,0.6064261559247971,0.754854271356784,6.330678960603521,1.0892586989409985,1741.6143662929535
40500,0.7679,0.6014214203953743,0.7549547738693467,6.528636363636363,1.0061919504643964,1762.99609541893
41000,0.7675,0.6034081647396088,0.7545929648241206,6.212005108556832,0.9700598802395209,1784.3963043689728
41500,0.7704,0.6058911193609238,0.7545527638190955,6.445951859956236,0.9952978056426333,1805.7662966251373
42000,0.7669,0.6096221804618835,0.7559798994974875,6.452912833990363,1.108359133126935,1827.1721081733704
42500,0.7709,0.6056269149780273,0.7580904522613066,6.660706098120128,1.1770657672849916,1848.5162630081177
43000,0.7698,0.5997130881547927,0.7563417085427135,6.39795464650956,0.8755244755244755,1869.9403717517853
43500,0.77,0.607990549325943,0.7563618090452261,6.686837455830389,0.9984520123839009,1891.3208830356598
44000,0.7719,0.605311573266983,0.756643216080402,6.149464668094218,1.020123839009288,1912.6948444843292
44500,0.7737,0.6088002084493637,0.7569648241206031,6.5136186770428015,1.021768707482993,1934.0706412792206
45000,0.7711,0.6114649811983108,0.7578291457286432,6.559092891408635,1.0614035087719298,1955.4382247924805
45500,0.771,0.6097074059247971,0.7594572864321608,6.122930463576159,1.1208459214501512,1976.8749768733978
46000,0.7713,0.6064327863454819,0.7600201005025126,6.690103000447828,1.0401188707280833,1998.262375831604
46500,0.7714,0.6086108161211014,0.7594371859296483,6.653574580759047,0.9585121602288984,2019.6229293346405
47000,0.7721,0.6056325947046279,0.7603417085427135,6.501742160278746,1.0670826833073324,2040.969928264618
47500,0.7726,0.6048522917032242,0.7600603015075377,6.860648148148148,0.9781021897810219,2062.433025121689
48000,0.7701,0.6058219907283783,0.7612060301507537,6.979807692307692,1.0935960591133005,2083.8073546886444
48500,0.7737,0.6129081641435623,0.7624723618090452,6.918091809180918,1.1041322314049586,2105.224166870117
49000,0.773,0.6111515351533889,0.7631557788944724,6.739329967875172,1.0553745928338762,2126.588876724243
49500,0.7729,0.6077822155952454,0.7636381909547739,6.743913435527502,1.0361990950226245,2147.9920797348022
50000,0.7732,0.6126089206933976,0.7633567839195979,6.772117962466488,0.9781659388646288,2169.355288028717
50500,0.7721,0.6061325960755348,0.763678391959799,6.524319500223115,1.0237741456166418,2190.7065439224243
51000,0.7708,0.6103361958265304,0.7622110552763819,6.1896774193548385,0.8942028985507247,2212.0642368793488
51500,0.773,0.6097111948132515,0.76478391959799,6.84070796460177,1.2120200333889817,2233.4838330745697
52000,0.7778,0.6149791852235794,0.7679798994974875,7.354186265286923,1.261513157894737,2254.859625339508
52500,0.7776,0.6113570281863212,0.769105527638191,7.160073597056118,1.0845921450151057,2276.2485597133636
53000,0.777,0.6109062685966492,0.766854271356784,6.798277425203989,0.8429172510518934,2297.61789226532
53500,0.7774,0.6130511562824249,0.7656281407035176,6.732394366197183,0.9164383561643835,2318.987444639206
54000,0.7796,0.6137500193119049,0.7669145728643216,7.265452803066602,1.107563025210084,2340.470444202423
54500,0.7798,0.6125568382740021,0.766391959798995,6.524778761061947,0.9611360239162929,2361.856004714966
55000,0.779,0.615960248529911,0.7674170854271357,6.9206275957545,1.0836120401337792,2383.212471961975
55500,0.7774,0.6142007778286934,0.7650653266331658,6.324819071945509,0.8367911479944675,2404.6010224819183
56000,0.7767,0.612558732509613,0.767035175879397,7.055080721747388,1.1578099838969405,2425.9881632328033
56500,0.7773,0.6200047549009323,0.7690854271356784,7.108108108108108,1.1680395387149918,2447.358575105667
57000,0.7818,0.6141117623448372,0.7709346733668342,6.639668660837552,1.1467304625199362,2468.856728076935
57500,0.7806,0.6143333532214165,0.7712763819095477,7.142655367231638,1.0247678018575852,2490.4139997959137
58000,0.7778,0.6126401714086532,0.7709145728643216,7.3202550269740065,0.9700787401574803,2511.835446834564
58500,0.78,0.6248485042452813,0.7709547738693467,6.940820734341253,1.003030303030303,2533.2050364017487
59000,0.7793,0.6145644137859344,0.7712361809045226,6.9060747663551405,1.0219435736677116,2554.8427679538727
59500,0.7809,0.6158039963245392,0.7710954773869346,7.108501643964303,0.9892966360856269,2576.2884039878845
60000,0.7817,0.616135435461998,0.7708944723618091,6.806654676258993,0.9846860643185299,2597.62433552742
60500,0.7808,0.6192036190629006,0.7707738693467336,6.985870556061987,0.9890795631825273,2619.0228929519653
61000,0.7831,0.6204829744100571,0.771175879396985,7.241958041958042,1.0314465408805031,2640.4187219142914
61500,0.7823,0.6168873293995857,0.7717788944723618,7.047755491881566,1.0483870967741935,2661.8513474464417
62000,0.781,0.6155312708616256,0.7709949748743719,6.93134049509575,0.9420505200594353,2683.389403820038
62500,0.7817,0.6157736945748329,0.7728241206030151,7.277777777777778,1.1515151515151516,2704.7335588932037
63000,0.7846,0.6148854361176491,0.7733467336683417,7.179083094555874,1.0385756676557865,2726.198072195053
63500,0.784,0.6209517246484757,0.7752562814070352,7.820783132530121,1.1575456053067994,2747.5466747283936
64000,0.7868,0.616153428375721,0.7748743718592965,6.775,0.9712990936555891,2768.929147005081
64500,0.7886,0.6209905512332916,0.7772261306532663,7.516385302879841,1.1896272285251215,2790.2613587379456
65000,0.7898,0.619653428196907,0.7778894472361809,7.610948191593353,1.0523809523809524,2811.7336554527283
65500,0.7865,0.6197102473974228,0.7758793969849246,7.348407937240425,0.8507462686567164,2833.131608247757
66000,0.7888,0.6249744514226914,0.7766633165829145,7.164421737111008,1.0623003194888179,2854.5201303958893
66500,0.7886,0.6262964218854904,0.777608040201005,7.50358337314859,1.0716463414634145,2875.8618569374084
67000,0.7901,0.6263257769942283,0.7786934673366834,7.614665354330708,1.0861244019138756,2897.263557434082
67500,0.7904,0.6240776719450951,0.7775477386934674,7.212165450121654,0.9197183098591549,2918.6471722126007
68000,0.7906,0.6218125195503235,0.7785929648241205,7.581800099453009,1.0875420875420876,2940.0505089759827
68500,0.7887,0.6228447179794312,0.7781708542713568,7.332198443579767,0.965742251223491,2961.451691865921
69000,0.7867,0.620165738761425,0.7776884422110553,7.552515876893014,0.9596774193548387,2982.8177292346954
69500,0.789,0.6289782400131225,0.7781105527638191,7.540806293018682,1.032733224222586,3004.216336250305
70000,0.7913,0.6110199055671692,0.7785326633165829,7.2131313131313135,1.0339256865912763,3025.5723192691803
70500,0.7894,0.6221013454198837,0.7785125628140703,7.546368204659662,0.9984496124031008,3046.9903721809387
71000,0.7885,0.6294157396554947,0.7797386934673367,7.5274405050995625,1.099510603588907,3068.3978922367096
71500,0.7922,0.6250104372501373,0.7819095477386935,7.100094428706327,1.1891418563922942,3089.821312904358
72000,0.7931,0.6226193380355834,0.7818894472361809,7.858917039244908,0.9984025559105432,3111.2310786247253
72500,0.7902,0.6183930119276047,0.7806030150753769,6.995340167753961,0.9077809798270894,3132.59712934494
73000,0.7895,0.6254555105566978,0.7822713567839196,7.6396088019559905,1.1409168081494059,3153.9614984989166
73500,0.7878,0.6229166863560677,0.7810251256281407,7.647290640394089,0.9049079754601227,3175.4068655967712
74000,0.7878,0.6256818389892578,0.7811859296482412,7.743640897755611,1.0136752136752136,3196.7726006507874
74500,0.787,0.627629753112793,0.7811658291457286,7.490284005979073,0.9983974358974359,3218.1224751472473
75000,0.7907,0.6310568383932114,0.7810251256281407,7.691127098321343,0.9894259818731118,3239.4868488311768
75500,0.7906,0.6270246405601502,0.7817286432160804,7.681952662721893,1.0603448275862069,3260.827788591385
76000,0.7919,0.6312490721940994,0.7821306532663317,7.77643504531722,1.0338983050847457,3282.2543981075287
76500,0.7907,0.6220909271240235,0.782391959798995,7.465034965034965,1.0214521452145215,3303.633503675461
77000,0.792,0.631207405090332,0.784964824120603,8.448418869880767,1.237037037037037,3324.967314004898
77500,0.793,0.6289583532810211,0.7818894472361809,7.066574839302112,0.786013986013986,3346.5592267513275
78000,0.795,0.6316316488981247,0.783859296482412,8.122727272727273,1.1616666666666666,3367.89945435524
78500,0.7921,0.6277727464437485,0.7837587939698493,7.68475073313783,0.9923896499238964,3389.308593273163
79000,0.7921,0.6222812700271606,0.7833165829145728,7.9336492890995265,0.96513470681458,3410.7088673114777
79500,0.7905,0.6265852485895157,0.7825929648241206,7.365255052935515,0.9438377535101404,3432.272246837616
80000,0.7953,0.630230131983757,0.7836180904522613,7.951194712760549,1.080824088748019,3453.735421180725
80500,0.7965,0.628191309094429,0.7851658291457286,7.830957230142566,1.1343804537521816,3475.1317291259766
81000,0.7969,0.6300615738630295,0.787175879396985,8.402659574468085,1.17825311942959,3496.5827643871307
81500,0.7972,0.6339024817943573,0.7855678391959799,7.553026634382567,0.881578947368421,3517.9364902973175
82000,0.801,0.6314782398939133,0.7877587939698493,8.06395048994327,1.1882556131260795,3539.2985854148865
